Gene_ID	L15	S15	R15	L20	S20	R20	L25	S25	R25	L30	S30	R30	Bd	Flwr	YSe	MSe
g26954	819	2658	2667	1404	2869	2245	536	2628	2370	573	1198	2755	1005	805	1010	1213
g26955	538	252	699	2194	707	186	1262	548	313	960	206	440	1098	6	831	1746
g26956	0	0	2	0	3	0	0	0	1	0	0	2	0	1	0	3
g26957	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
g26958	78	282	36	179	297	8	49	215	9	53	117	10	211	0	200	163
g26959	2	2	3	0	3	0	2	1	44	0	0	1	4	1	6	1
g26960	2	0	0	3	1	2	2	0	0	0	0	0	0	52	2	4
g26961	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
g26962	0	0	3	0	1	0	0	0	0	0	2	0	9	0	0	4
g26963	0	1	3	0	1	1	0	1	2	1	1	3	0	0	0	2
g26964	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
g26965	0	3	1	1	6	3	0	1	4	2	0	0	6	0	2	6
g26966	1474	3500	3572	2895	4150	2624	1042	3304	2632	1140	1735	3974	2225	574	2003	3350
g26967	23	28	48	61	49	31	22	18	17	22	30	30	8	7	21	35
g26968	0	10	12	1	2	5	2	8	17	0	0	5	30	107	8	14
g26969	6	19	30	24	19	14	5	23	20	4	0	9	109	694	68	57
g26970	58	194	256	152	207	176	83	193	200	71	121	341	694	7220	559	488
g26971	298	1408	1002	591	1263	510	109	1469	483	153	834	844	2406	104	1576	2571
g26972	0	0	2	2	0	0	2	0	1	0	2	0	2	2	0	2
g26973	191	1842	1091	404	1702	348	43	1799	367	78	872	507	3651	47	2911	4383
g26974	0	1	0	6	6	0	0	2	1	0	7	2	16	0	3	2
g26975	1	8	0	0	2	0	2	2	2	0	0	0	3	2	2	5
g26976	0	0	0	0	0	0	0	2	8	0	0	0	4	0	1	2
g26977	0	0	0	1	4	0	0	0	8	0	0	0	6	2	0	2
g26978	11	75	4192	21	49	1075	6	18	919	29	116	1703	171	13	10978	10251
g26979	2443	1744	1573	7642	2697	512	3947	2679	690	4649	1800	910	3426	348	2107	3699
g26980	0	2	0	2	0	0	0	0	0	0	0	2	6	2	2	0
g26981	2	9	3	6	9	4	0	3	8	6	0	8	15	289	15	6
g26982	98	292	446	320	542	329	133	479	305	163	218	434	541	337	445	475
g26983	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	8
g26984	1154	4549	4496	2709	5200	3349	975	4018	3334	991	1696	3888	2989	1641	2407	3633
g26985	0	20	10	2	18	20	0	7	19	2	8	34	0	2	2	2
g26986	541	1543	1698	1241	2171	1195	656	2000	1276	451	629	1381	1758	457	1438	2605
g26987	6	3	8	13	19	20	4	19	11	0	0	6	12	4	7	20
g26988	0	0	0	0	2	0	0	0	2	0	2	0	3	0	0	0
g26989	0	1	3	0	3	0	0	2	0	0	2	0	6	2	2	10
g26990	721	774	995	3484	1442	621	1180	1041	696	1485	706	1417	1324	476	1279	1759
g26991	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
g26992	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	2
g26993	0	1	0	1	0	0	1	0	5	3	2	4	0	0	0	2
g26994	202	471	501	458	585	257	207	545	338	191	324	581	608	27	360	901
g26995	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
g26996	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
g26997	0	0	2	0	2	0	0	0	2	0	2	4	0	0	2	0
g26998	286	1409	1629	932	1822	656	317	1296	770	398	645	1066	1250	338	1195	1777
g26999	315	712	646	592	797	341	222	638	422	232	413	625	952	378	536	1066
g27000	0	0	0	0	0	2	0	2	0	0	2	0	2	0	0	0
g27001	173	397	416	263	441	274	141	467	322	172	240	506	537	167	323	545
g27002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g27003	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0
g27004	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
g27005	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0
g27006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g27007	2	0	4	2	2	0	0	1	1	2	2	12	11	0	6	3
g27008	0	2	2	0	0	3	0	0	0	0	0	0	0	0	0	0
g27009	0	0	0	0	0	0	0	0	8	0	3	1	0	0	0	0
g27010	0	0	2	0	4	0	0	0	2	0	0	2	0	0	0	0
g27011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g27012	1194	3782	4326	1567	3751	2462	787	3744	2829	717	1557	3079	13614	667	4080	8019
g27013	341	1031	1029	483	871	555	226	1018	568	55	53	145	5685	183	1291	2236
g27014	0	1	0	1	0	0	0	0	1	0	0	1	1	0	0	2
g27015	700	1272	1450	1092	1964	793	411	1600	855	557	1053	1391	4119	273	1652	3327
g27016	1152	3745	4454	1693	4128	2688	872	3636	2856	1239	2570	4702	11058	838	3666	7889
g27017	0	0	12	0	4	5	0	0	3	0	2	0	205	5	30	56
g27018	0	0	3	0	2	0	0	0	3	0	0	4	10	2	4	8
g27019	78	1221	2043	343	652	690	79	467	574	119	233	1033	831	30	339	689
g27020	0	0	0	2	0	0	2	0	0	4	0	0	0	0	0	0
g27021	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
g27022	28	5	1028	325	176	1280	103	45	856	86	24	1751	127	0	494	1217
g27023	2	0	2	2	0	2	0	0	1	0	0	2	0	0	0	3
g27024	0	2	0	0	0	4	0	0	8	0	0	0	0	1	2	2
g27025	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0
g27026	0	0	481	15	2	767	6	0	511	4	0	1110	16	0	10	55
g27027	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0
g27028	0	2	0	0	0	0	0	2	0	0	0	1	0	0	0	0
g27029	154	227	245	350	306	172	170	270	158	182	164	304	320	300	267	482
g27030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g27031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g27032	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	1
g27033	17	231	1439	123	405	480	13	256	764	22	132	936	243	45	365	583
g27034	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	2
g27035	237	918	1794	673	966	652	332	1048	770	289	275	881	508	336	519	659
g27036	17	34	194	98	15	17	16	35	74	5	12	10	70	34	40	63
g27037	0	0	0	2	0	0	0	2	2	0	0	0	0	0	0	0
g27038	1420	5855	13958	12505	8214	3126	57	3348	3953	95	436	613	569	622	344	590
g27039	918	628	871	8998	3193	294	18	611	218	11	77	45	224	769	66	150
g27040	14	5	3	18	10	6	8	11	14	5	6	5	12	10	1	13
g27041	0	6	2	0	10	2	4	14	11	4	8	10	14	4	7	27
g27042	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	12
g27043	32	51	105	134	75	52	31	59	49	12	5	26	451	37	131	224
g27044	19	8	56	83	12	14	14	12	9	22	2	19	157	16	27	123
g27045	82	113	223	271	178	168	95	139	155	64	22	100	834	140	259	634
g27046	263	504	941	931	687	648	335	630	635	428	537	1274	2167	754	873	2074
g27047	0	0	2	0	2	0	0	0	1	0	0	0	2	0	0	0
g27048	0	0	0	0	0	0	2	2	2	0	2	1	5	0	4	2
g27049	0	0	0	0	0	2	0	2	1	2	1	1	2	0	1	3
g27050	3	73	32	1	22	12	0	2	20	0	13	7	361	418	123	126
g27051	8	349	333	28	189	142	3	71	228	17	137	476	1509	3545	901	691
g27052	173	830	864	449	1196	787	189	1265	840	204	425	833	375	761	477	566
g27053	340	1821	2583	669	2005	1706	287	2016	1582	338	1148	2532	1165	931	1320	2629
g27054	262	5099	2063	326	11723	141	197	6471	789	521	6724	1668	6161	9	6072	8535
g27055	945	3204	4099	1733	3223	2927	736	3119	3189	744	1334	3858	1414	650	1424	2148
g27056	0	0	0	0	0	0	0	0	9	0	0	0	12	16	0	8
g27057	0	0	2	0	2	0	0	0	0	0	0	0	7	2	0	3
g27058	76	249	235	141	287	153	64	258	185	76	121	307	337	117	187	385
g27059	36	73	60	45	100	54	30	101	50	15	17	33	197	48	114	150
g27060	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0
g27061	747	2654	2826	1652	3806	1817	704	3129	2053	574	1176	2444	1902	368	1754	2430
g27062	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
g27063	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
g27064	3	0	0	3	2	0	2	0	0	0	0	0	25	10	5	6
g27065	0	2	17	0	3	10	0	0	6	0	2	32	8	2	4	25
g27066	5	2	1312	4	13	2	0	8	2	5	3	0	4	4	1249	7623
g27067	0	0	4	0	0	0	2	0	3	0	0	2	0	0	2	22
g27068	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	21
g27069	818	950	670	1569	1298	401	601	1198	430	560	594	563	1099	129	671	1216
g27070	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
g27071	14	0	2900	61	95	2213	2	94	2169	10	14	1366	4	18	98	1425
g27072	305	1598	1794	317	1276	1346	135	1425	1352	168	662	1573	508	407	579	741
g27073	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
g27074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g27075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g27076	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
g27077	15	7	7	40	27	0	35	16	4	69	7	10	14	2	18	49
g27078	172	1067	1609	312	1040	867	108	1070	700	112	232	468	7055	53	2240	3805
g27079	251	1259	2396	352	1675	1449	143	1436	1158	320	1686	2356	6175	98	2689	5052
g27080	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1
g27081	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0
g27082	0	4	13	4	8	6	10	2	9	0	4	1	91	5	24	44
g27083	0	2	6	0	7	0	1	1	1	0	2	3	7	8	56	79
g27084	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
g27085	2	4	4	2	5	4	0	3	11	2	2	4	3	0	0	1
g27086	0	0	0	0	2	0	0	2	7	4	0	2	0	0	0	2
g27087	208	1036	1541	721	1077	605	346	880	654	275	405	1055	1246	49	1033	1845
g27088	20	159	148	30	165	112	30	126	81	40	130	218	98	89	125	134
g27089	61	324	306	147	393	224	55	398	223	60	115	271	330	106	266	247
g27090	1	0	0	1	0	0	0	0	4	0	0	3	2	0	0	2
g27091	4	10	81	26	10	10	9	11	14	4	1	9	623	3	240	417
g27092	115	254	705	362	454	320	102	427	280	123	374	517	965	6669	9643	2817
g27093	320	594	581	581	721	313	263	751	376	244	399	580	1662	466	696	1347
g27094	27	103	254	38	127	101	18	125	125	19	142	151	565	501	245	361
g27095	1	6	40	9	18	10	6	15	10	2	0	4	552	236	92	190
g27096	333	878	833	435	664	496	219	780	475	172	373	737	1847	571	822	1273
g27097	137	74	28	397	55	12	170	28	16	134	15	13	54	389	63	69
g27098	10	4	10	13	2	0	2	4	5	6	0	2	29	59	6	8
g27099	100	66	38	304	70	17	132	36	14	176	46	20	42	394	47	110
g27100	110	669	1001	172	802	712	74	820	696	78	387	1009	631	138	506	730
g27101	119	299	234	177	287	163	82	242	117	85	102	146	675	203	363	527
g27102	87	337	309	144	323	175	80	346	178	91	154	347	433	224	308	430
g27103	0	0	2	0	0	2	0	0	1	0	0	0	167	0	8	9
g27104	12	15	46	14	41	11	4	34	67	2	15	45	807	16	88	137
g27105	263	131	63	572	187	68	232	214	64	102	40	141	257	27	112	151
g27106	447	227	170	950	360	83	369	382	102	299	86	104	626	94	222	397
g27107	364	243	192	1009	379	101	394	368	110	654	284	220	359	104	255	374
g27108	0	1	11	0	4	4	0	0	7	0	2	22	38	0	10	9
g27109	8	8	259	42	6	201	30	12	198	13	9	362	15	46	34	11
g27110	965	3562	3817	2007	4269	3077	614	3793	3249	676	1759	3815	1481	671	1634	2152
g27111	19	327	361	117	366	222	64	233	326	35	66	303	618	241	434	730
g27112	247	353	344	700	501	38	238	409	40	236	233	32	2148	6	854	1582
g27113	430	713	596	1525	1000	384	837	1023	445	755	595	749	1625	696	2233	1823
g27114	80	114	87	256	147	27	121	153	51	31	6	31	414	69	283	283
g27115	884	1193	289	770	1559	106	224	2086	101	574	1110	225	1814	446	1093	1319
g27116	201	142	36	149	147	10	33	249	9	14	14	2	542	2	186	212
g27117	240	168	158	642	280	71	229	231	152	161	53	107	416	3	149	344
g27118	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0
g27119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g27120	48	323	305	98	282	202	36	312	205	38	123	299	256	67	142	222
g27121	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2
g27122	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
g27123	2	0	4	8	2	0	4	2	2	0	7	2	36	0	0	2
g27124	2	0	2	0	0	0	0	2	1	0	2	0	2	0	0	8
g27125	242	50	2	754	66	2	356	108	0	251	12	2	24	0	6	5
g27126	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0
g27127	22	8	9	34	4	6	30	10	7	12	2	0	6	4	4	10
g27128	4	2	2	4	2	0	0	0	5	0	2	0	22	0	8	8
g27129	204	1449	1977	214	1329	1088	35	1147	1174	122	721	1506	3778	89	767	1648
g27130	0	1	0	2	0	0	0	2	0	1	0	0	0	0	0	0
g27131	0	0	0	0	0	0	0	0	8	0	0	2	2	0	0	0
g27132	1958	2813	994	3456	2897	121	1781	2551	150	1900	1907	186	4494	417	2570	3826
g27133	0	0	0	0	0	0	0	0	0	0	2	4	0	0	2	0
g27134	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
g27135	170	291	528	560	427	259	310	395	298	314	187	511	534	1189	824	841
g27136	0	0	2	0	0	2	0	0	1	0	0	4	2	0	0	0
g27137	336	580	639	624	839	456	269	704	433	363	460	872	1098	520	485	1131
g27138	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	2
g27139	1561	3977	4537	2932	4188	3035	1470	3932	3049	1244	1547	3973	6295	2532	4276	8348
g27140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g27141	114	208	176	281	208	109	116	186	122	70	49	105	715	142	304	507
g27142	18	40	39	31	34	12	14	46	63	5	7	12	284	62	98	211
g27143	0	0	2	0	2	0	0	0	0	2	0	0	0	0	0	0
g27144	188	205	224	280	203	15	129	260	43	174	161	83	1293	8	846	1355
g27145	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	2
g27146	12011	12180	7050	18992	11287	4579	9216	11561	5525	8830	3323	5861	4221	310	4347	6568
g27147	1240	967	561	2979	1499	302	1552	1114	276	1856	782	561	1184	408	815	1665
g27148	43	73	83	87	48	34	89	48	65	62	53	84	149	94	81	177
g27149	11	20	25	27	9	10	14	19	12	17	10	6	52	25	29	57
g27150	527	1587	1626	1226	1973	1285	390	1772	1518	651	970	1783	1701	269	1190	1727
g27151	835	2505	2725	1988	3743	2344	644	3275	2452	1018	1667	3249	2493	515	1923	2926
g27152	336	1032	1123	691	785	497	356	888	719	283	276	649	443	469	374	488
g27153	1661	861	324	3143	1238	108	1317	1346	170	1528	695	298	1173	4	559	1000
g27154	35	91	108	82	78	67	41	59	87	13	9	52	214	97	139	206
g27155	5	9	15	5	11	9	2	1	10	2	1	11	28	33	9	24
g27156	1	6	2	0	5	1	2	8	2	6	4	0	5	8	4	4
g27157	96	194	323	172	241	184	103	257	220	116	195	491	481	492	334	464
g27158	13	144	643	62	255	293	23	201	326	35	172	624	392	873	591	1916
g27159	39	126	64	56	141	45	19	191	37	75	150	46	182	50	116	205
g27160	2274	6301	7796	6352	7739	5921	3259	7728	6782	4711	6102	11897	7177	3168	6948	9022
g27161	976	2854	3470	2712	3717	2506	1322	3654	3281	1331	1609	3716	3624	1177	3124	3951
g27162	2	10	10	20	10	9	10	4	12	2	4	20	14	6	13	4
g27163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g27164	1670	7445	6843	2482	7462	4726	430	6753	4927	472	2484	4568	2336	27	1605	1953
g27165	793	2025	2184	2881	2675	1318	1285	2246	1453	1325	1503	2727	2856	58	2603	4205
g27166	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
g27167	1	0	0	2	0	0	0	2	3	0	0	1	0	1	1	1
g27168	0	2	2	0	2	0	0	0	1	0	0	0	9	2	2	0
g27169	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
g27170	0	2	16	0	2	48	0	0	16	0	0	29	0	0	0	2
g27171	26	113	187	60	123	97	32	88	145	28	66	202	330	8	145	236
g27172	0	0	3	4	2	14	0	2	3	2	3	4	8	2	4	8
g27173	129	211	150	111	168	95	83	156	77	39	34	71	328	446	135	341
g27174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
g27175	2	12	16	6	10	10	4	8	16	2	3	20	18	2	12	43
g27176	959	1310	1046	940	1169	653	312	1053	652	345	386	692	1695	706	1049	1515
g27177	486	2111	2482	890	2730	2000	347	2322	1838	528	1399	2569	1162	402	1446	1349
g27178	258	831	738	504	1426	78	263	1049	164	307	881	301	3012	248	2649	4042
g27179	79	172	174	128	293	17	56	252	26	27	36	10	788	39	553	895
g27180	8	4	19	2	16	10	8	19	34	2	7	8	49	17	21	47
g27181	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
g27182	477	615	530	1118	778	373	419	567	310	468	455	566	699	407	543	746
g27183	609	602	508	1154	750	259	467	715	274	301	198	329	950	363	592	799
g27184	0	0	2	0	0	0	0	0	2	0	0	0	12	0	0	3
g27185	90	99	33	86	79	19	52	55	10	64	66	31	172	91	109	89
g27186	427	629	418	577	650	204	306	571	266	227	163	246	1968	1060	740	865
g27187	0	0	0	0	0	2	0	0	0	0	0	0	0	6	22	0
g27188	25	14	7	59	19	8	20	11	3	37	17	35	35	13	34	64
g27189	363	645	585	602	809	280	353	600	296	332	439	535	1866	1517	721	1066
g27190	1965	2183	2555	4439	2625	1397	2573	2575	1425	2044	1375	2730	3387	2488	2800	3850
g27191	81	212	218	181	230	146	52	248	160	24	28	72	338	27	145	274
g27192	359	948	1317	880	1308	862	384	1133	825	350	678	1502	1106	188	829	1328
g27193	475	1101	1173	911	1346	872	481	1065	1018	513	647	1448	706	530	782	1031
g27194	659	1871	2043	1122	2635	1426	423	2426	1537	431	1101	1941	2411	122	1193	2019
g27195	34	161	184	88	176	115	57	211	144	32	36	67	137	52	148	197
g27196	487	1346	1527	932	1466	1096	384	1482	1088	608	950	2069	1502	670	1158	1801
g27197	0	0	0	0	0	2	0	0	1	0	0	0	0	0	2	0
g27198	1479	8850	6158	2915	12037	3108	1085	11914	5143	979	6114	8401	8758	1009	8929	8762
g27199	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
g27200	0	0	0	2	2	0	0	0	2	0	0	0	4	9	1	0
g27201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g27202	0	2	18	4	0	0	6	0	0	0	0	0	296	2	41	63
g27203	3232	12566	13639	7708	10276	5880	2417	11719	8263	1995	3013	7102	4350	388	3566	5045
g27204	4873	23052	25589	11387	16429	9734	2848	20519	13786	2570	5226	14214	5973	243	4102	6075
g27205	448	1144	1386	1000	1463	847	552	1432	859	737	934	1502	2580	812	1200	2559
g27206	410	651	674	654	654	342	293	719	361	94	52	84	2387	308	808	1628
g27207	2	6	2	4	17	9	0	10	7	2	13	7	7	4	11	11
g27208	485	1038	1394	1089	1277	811	626	1222	969	614	653	1700	1458	883	1088	1500
g27209	0	0	0	4	2	0	4	0	1	0	0	0	3	0	2	0
g27210	36	123	111	89	103	65	46	120	80	18	20	63	219	82	109	174
g27211	218	557	676	343	619	409	185	667	414	214	398	724	883	431	487	817
g27212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g27213	0	0	4	0	0	0	0	2	2	0	0	2	0	0	2	0
g27214	0	0	0	0	0	4	0	0	2	0	0	0	0	2	0	0
g27215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
g27216	0	0	4	2	0	0	0	0	2	0	0	0	0	4	2	0
g27217	2	12	3	10	29	0	0	17	4	2	10	1	12	0	4	24
g27218	1	0	1	0	0	0	0	2	0	0	0	0	0	2	0	1
g27219	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
g27220	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	1
g27221	0	0	2	0	0	2	0	0	1	1	0	2	4	0	8	4
g27222	364	856	1079	679	828	537	332	842	636	396	429	920	2153	686	1094	1830
g27223	470	1664	1780	861	1748	1501	334	1499	1543	518	887	1959	1261	604	972	1657
g27224	106	286	360	246	371	220	99	357	241	86	59	159	739	113	305	673
g27225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g27226	0	2	2	0	0	0	0	0	5	2	4	11	0	1	4	6
g27227	306	2137	14207	575	6335	3931	302	7279	5384	366	20341	10019	1814	6228	20860	560
g27228	13	29	97	30	18	42	12	20	30	7	6	14	247	22	67	273
g27229	4	4	6	12	2	4	8	6	4	6	0	0	7	15	2	7
g27230	0	2	2	0	0	2	0	0	1	2	0	0	0	0	0	2
g27231	1	0	5	0	0	1	2	0	2	0	0	0	216	4	31	45
g27232	8	133	160	17	219	76	3	166	63	0	23	89	123	4	52	115
g27233	0	0	0	0	2	0	0	0	1	0	4	6	0	0	0	2
g27234	303	1512	1436	439	1430	1141	172	1167	1092	126	460	1266	1092	860	749	1174
g27235	492	1877	2160	1260	2107	1377	450	1840	1443	528	1065	2414	2985	235	2059	3575
g27236	1227	1414	2154	2725	1717	960	1612	1799	1041	1039	519	1053	10200	1356	2850	6160
g27237	608	998	1548	1616	1331	830	926	1273	770	1815	1503	2150	3970	864	1561	4039
g27238	57	385	387	82	463	266	29	366	284	42	180	470	345	239	259	312
g27239	993	2419	2242	1828	3311	1075	1092	2738	1439	849	1399	2183	2696	179	1933	3313
g27240	158	859	862	176	818	735	59	793	782	103	345	1041	947	98	426	905
g27241	913	2227	2621	2393	2694	2095	1124	2657	2327	1216	1203	2872	1406	778	1323	2016
g27242	294	1204	1508	773	1706	1097	318	1459	1103	489	911	1778	2073	1098	1144	2223
g27243	55	240	260	115	314	165	42	314	188	38	25	111	328	113	159	308
g27244	0	0	0	0	0	2	0	0	1	0	0	2	0	0	2	0
g27245	0	1	0	0	0	0	0	2	2	0	0	0	0	0	2	0
g27246	153	555	634	401	653	400	204	669	428	182	347	690	804	230	523	826
g27247	6	10	10	16	15	4	8	11	13	8	9	19	13	44	19	16
g27248	4	14	25	14	10	13	11	8	97	4	2	8	35	28	17	36
g27249	54	158	592	77	235	413	10	158	349	16	94	629	162	25	127	240
g27250	714	1840	1316	1708	2151	701	716	2396	881	1039	1396	1511	2686	769	2261	3017
g27251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g27252	469	2271	3585	1364	2703	1175	118	1673	1228	157	573	1393	1070	1554	1061	1126
g27253	2315	1466	1102	8675	2274	596	3921	1902	594	3086	784	1062	1951	938	1599	2722
g27254	167	569	851	677	968	625	180	859	610	287	302	872	437	22	350	617
g27255	560	1910	2299	1183	2041	1769	325	1695	1692	448	946	2200	1899	118	938	1532
g27256	108	159	82	303	225	37	116	181	58	115	61	63	112	115	80	128
g27257	241	473	261	1077	641	140	406	483	175	573	372	313	246	337	225	310
g27258	1087	2683	3462	2792	3541	1806	508	2749	1731	631	858	1703	1825	94	1003	1522
g27259	9	16	26	8	29	6	8	12	11	10	8	8	123	38	51	36
g27260	8	6	14	4	2	0	0	6	1	2	3	0	254	26	18	9
g27261	317	845	1181	758	1072	741	252	1109	926	462	763	1481	861	440	834	1241
g27262	494	1431	3558	1865	2844	3258	743	2774	2572	823	832	2165	1067	1335	1193	2572
g27263	98	771	1002	107	692	602	17	538	581	92	429	959	1393	5	419	844
g27264	318	1001	1132	721	1292	821	289	1079	709	335	712	1645	1429	281	950	1728
g27265	10271	11430	8561	26553	16254	7390	11330	14410	6560	11833	7618	9871	6844	163	8668	14748
g27266	123	279	303	332	490	278	123	434	293	79	99	292	491	104	341	512
g27267	2640	5913	6406	6418	7170	3979	3150	6617	4251	3067	3148	6390	6415	2679	5422	7777
g27268	1748	4840	4354	3354	4788	3116	1497	4807	3293	1479	2183	4439	3599	1365	2347	3630
g27269	0	0	0	0	4	0	0	0	0	0	0	2	2	0	0	1
g27270	176	661	407	271	846	395	123	794	257	102	353	472	315	8	269	549
g27271	376	654	668	1223	796	417	534	762	478	759	571	924	1194	615	737	1262
g27272	189	193	110	470	257	53	241	246	96	214	53	75	246	25	173	289
g27273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g27274	645	1846	2709	1099	2596	1907	615	2414	2163	814	1790	4042	4130	1883	2485	4733
g27275	465	1055	1194	1146	1545	674	547	1309	731	457	707	1262	1168	314	915	1302
g27276	95	687	988	189	715	544	32	683	575	55	236	610	2345	248	630	1226
g27277	148	614	596	336	771	405	156	747	464	124	243	524	454	175	305	528
g27278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g27279	340	810	349	421	616	221	148	585	211	156	233	262	594	277	327	560
g27280	402	553	505	693	575	273	335	643	321	174	75	209	862	81	371	671
g27281	520	688	738	999	861	437	468	822	453	451	319	679	1128	189	580	1151
g27282	442	715	847	958	843	478	370	819	454	810	841	1250	826	188	600	1054
g27283	1932	2414	1378	6182	3664	1269	2882	2889	1381	3533	2013	2481	1040	909	1069	1602
g27284	1329	1665	870	3709	2343	689	1995	2018	889	1408	523	853	757	518	566	911
g27285	1	0	2	0	2	0	0	0	11	0	0	2	0	0	0	4
g27286	879	1796	2980	3639	1899	913	1659	2148	1335	1742	971	1978	1101	728	2147	3121
g27287	826	1813	2179	1984	2603	1007	761	2797	1232	1027	1383	1844	5196	92	3171	5743
g27288	31	21	36	57	23	19	46	35	25	74	25	54	100	35	46	74
g27289	383	1453	1605	738	1571	1133	338	1500	1258	393	962	2131	1145	977	1176	1694
g27290	74	102	112	252	157	107	140	105	97	134	109	219	259	126	101	234
g27291	42	44	42	114	68	47	46	44	29	14	15	50	134	28	35	94
g27292	570	6108	8560	1048	6694	5918	446	6328	7286	469	2602	9680	2941	384	3956	6446
g27293	699	2708	2659	1135	2625	2088	495	2582	2155	648	997	2674	1597	468	1263	2013
g27294	19	64	49	48	90	31	22	89	56	19	58	73	90	53	60	113
g27295	1264	1535	1138	2616	2042	640	1491	1799	710	1639	1139	1202	1834	550	1299	2001
g27296	78	685	1120	442	705	326	89	667	422	102	184	426	428	164	504	843
g27297	256	350	238	515	330	179	204	332	160	141	117	220	311	143	171	287
g27298	215	358	311	557	431	190	233	372	172	113	55	114	361	93	208	328
g27299	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
g27300	510	1230	1500	2073	1972	1041	801	1207	911	623	890	2205	720	369	1834	2560
g27301	3836	2461	1882	6346	2204	1199	2561	1921	1318	1805	1001	1751	1939	734	1220	1685
g27302	307	719	988	700	975	638	306	749	680	324	305	872	2364	510	642	1102
g27303	55	363	393	108	441	276	23	381	345	34	196	389	388	79	157	263
g27304	87	922	1121	101	752	688	4	586	741	102	585	1063	2263	29	543	942
g27305	308	1334	1527	608	1346	1017	307	1304	1020	345	800	1554	1189	1376	987	1498
g27306	290	1021	1126	483	977	783	196	859	736	181	468	1144	1161	325	720	1152
g27307	13	3	890	17	27	10	8	6	4	6	7	35	29	8	745	5378
g27308	4	4	224	0	0	2	0	1	5	2	4	0	4	0	185	1382
g27309	0	0	3	0	0	3	0	2	2	0	0	4	4	0	0	4
g27310	54	200	232	97	221	168	34	222	173	25	39	209	190	103	120	208
g27311	57	371	462	128	388	320	57	335	335	64	268	591	248	164	213	260
g27312	268	780	947	597	875	720	227	820	678	226	466	1168	632	371	630	844
